0.032350000000000004	0.032025	0.032325	0.031625	0.031625	0.0344	0.0316	0.031200000000000002	0.03125	0.03175	0.03375	0.0344	0.03015	0.0346	0.0313	0.03195	0.030775000000000004	0.033125	0.03305	0.032100000000000004	0.03225	0.0323	0.0344	0.033325	0.033425	0.034725	0.0344	0.033	0.0337	0.0333	0.03205	0.033775	0.03115	0.032425	0.034050000000000004	0.034325	0.032325	0.031900000000000005	0.031425	0.034025	0.034350000000000006	0.030600000000000002	0.033975	0.033575	0.033650000000000006	0.032850000000000004	0.032675	0.0332	0.032625	0.033775	0.033900000000000007	0.034100000000000005	0.032075	0.030725000000000002	0.033400000000000006	0.034300000000000004	0.034	0.033400000000000006	0.033775	0.032625	0.034175000000000004	0.031974999999999996	0.0328	0.03245	0.032900000000000006	0.033800000000000004	0.03055	0.03495	0.034425000000000004	0.034	0.034075	0.034575	0.033225	0.0349	0.03415000000000001	0.031100000000000003	0.031325	0.034125	0.030575000000000005	0.034	0.031225000000000003	0.034625	0.033650000000000006	0.03415000000000001	0.030100000000000002	0.0328	0.032100000000000004	0.034325	0.031724999999999996	0.033425	0.03395	0.03255	0.030950000000000002	0.0344	0.031625	0.030600000000000002	0.034225	0.034775	0.032350000000000004	0.032	0.032900000000000006	0.0307	0.034675000000000004	0.0342	0.030950000000000002	0.03345	0.034525	0.03445	0.032400000000000005	0.033575	0.034675000000000004	0.033475	0.034675000000000004	0.034575	0.0342	0.030850000000000002	0.033025	0.0337	0.034350000000000006	0.032675	0.03415000000000001	0.033725	0.034350000000000006	0.03255	0.034325	0.0335	0.033875	0.0344	0.031625	0.031575	0.033150000000000006	0.034425000000000004	0.03175	0.033275	0.033475	0.032650000000000005	0.0335	0.03255	0.0344	0.034225	0.03245	0.030375000000000003	0.03465	0.03105	0.03115	0.0322	0.03295	0.033425	0.031900000000000005	0.033425	0.03195	0.034350000000000006	0.034499999999999996	0.034050000000000004	0.033775	0.034725	0.033150000000000006	0.033175	0.032725	0.0344	0.034225	0.03445	0.032425	0.0315	0.033925000000000004	0.03495	0.0344	0.033625	0.033775	0.033	0.0304	0.0308	0.031275	0.033925000000000004	0.032775	0.03415000000000001	0.030675000000000004	0.0333	0.0333	0.031425	0.033175	0.033400000000000006	0.033400000000000006	0.031200000000000002	0.03465	0.031875	0.031650000000000005	0.033600000000000005	0.030625000000000003	0.03145	0.031525	0.034425000000000004	0.03355	0.033825	0.033975	0.030625000000000003	0.033800000000000004	0.031825	0.031325	0.032675	0.031474999999999996	0.035075	0.031200000000000002	0.034025	0.033925000000000004	0.03135	0.032875	0.034275	0.033725	0.031200000000000002	0.032600000000000004	0.031575	0.0332	0.033025	0.031974999999999996	0.03145	0.0323	0.033900000000000007	0.031525	0.032475	0.032475	0.034425000000000004	0.032775	0.0308	0.033	0.03225	0.031425	0.0337	0.032875	0.032075	0.035125	0.032650000000000005	0.034	0.034575	0.033400000000000006	0.03245	0.034425000000000004	0.0337	0.0349	0.034725	0.031900000000000005	0.034925000000000005	0.032725	0.034775	0.030825000000000005	0.033350000000000005	0.034575	0.034075	0.030075000000000005	0.03195	0.0309	0.031625	0.03395	0.032825	0.033525	0.033675000000000004	0.032525	0.034050000000000004	0.034125	0.033675000000000004	0.033100000000000004	0.0322	0.031925	0.031275	0.032100000000000004	0.0337	0.031724999999999996	0.033600000000000005	0.033625	0.032575	0.033375	0.033850000000000005	0.035025	0.034575	0.033275	0.032075	0.031724999999999996	0.031724999999999996	0.033375	0.033	0.0327	0.033875	0.03395	0.030125000000000002	0.034025	0.034350000000000006	0.033100000000000004	0.0328	0.033425	0.034325	0.0337	0.0342	0.034300000000000004	0.03245	0.033975	0.03425	0.033800000000000004	0.031625	0.034025	0.0349	0.031825	0.03415000000000001	0.0346	0.031225000000000003	0.032925	0.035125	0.032025	0.03295	0.031724999999999996	0.034375	0.03395	0.033900000000000007	0.03205	0.033225	0.033725	0.0335	0.030075000000000005	0.03325	0.0325	0.032275	0.030600000000000002	0.033475	0.031474999999999996	0.034575	0.032525	0.03415000000000001	0.030725000000000002	0.032325	0.034100000000000005	0.031900000000000005	0.033325	0.0322	0.032775	0.033225	0.03225	0.034625	0.033975	0.03415000000000001	0.0323	0.03455	0.031575	0.033875	0.033100000000000004	0.03445	0.033	0.034749999999999996	0.031775	0.034675000000000004	0.030850000000000002	0.033225	0.0335	0.033400000000000006	0.032275	0.03345	0.034499999999999996	0.031675	0.033875	0.032875	0.0328	0.031225000000000003	0.033975	0.03445	0.0323	0.031200000000000002	0.034875	0.034775	0.034425000000000004	0.03355	0.0316	0.034125	0.034499999999999996	0.0348	0.031925	0.034425000000000004	0.034575	0.033100000000000004	0.034125	0.033800000000000004	0.031375	0.03305	0.033	0.032375	0.0333	0.032825	0.029925000000000004	0.031875	0.031724999999999996	0.03205	0.031625	0.032375	0.034050000000000004	0.0325	0.032600000000000004	0.03045	0.034225	0.0327	0.03425	0.033375	0.03195	0.03375	0.03455	0.0346	0.034075	0.03145	0.032350000000000004	0.032850000000000004	0.033075	0.034499999999999996	0.034050000000000004	0.031974999999999996	0.032	0.034725	0.032400000000000005	0.032600000000000004	0.032125	0.0335	0.033025	0.0337	0.031200000000000002	0.034300000000000004	0.032600000000000004	0.03485	0.031474999999999996	0.031525	0.034050000000000004	0.032900000000000006	0.0309	0.03445	0.032850000000000004	0.0322	0.0323	0.033075	0.032325	0.033925000000000004	0.034300000000000004	0.034125	0.031575	0.033850000000000005	0.030575000000000005	0.0332	0.03485	0.03375	0.030350000000000002	0.0328	0.032925	0.033900000000000007	0.03485	0.0337	0.03345	0.033600000000000005	0.03505	0.030925000000000005	0.031900000000000005	0.032925	0.032025	0.0333	0.034075	0.034225	0.03195	0.034050000000000004	0.033850000000000005	0.03375	0.032525	0.03465	0.03425	0.032525	0.034050000000000004	0.03185	0.034925000000000005	0.030925000000000005	0.034475	0.033400000000000006	0.031175000000000005	0.03195	0.034025	0.032675	0.034325	0.031375	0.032900000000000006	0.03485	0.033575	0.033925000000000004	0.030375000000000003	0.033150000000000006	0.0335	0.033625	0.033975	0.033575	0.031974999999999996	0.033800000000000004	0.032375	0.03045	0.032100000000000004	0.033125	0.032275	0.033775	0.032600000000000004	0.033675000000000004	0.03415000000000001	0.034475	0.033225	0.03275	0.0349	0.034625	0.032350000000000004	0.032525	0.032225	0.031275	0.031925	0.0337	0.03305	0.030675000000000004	0.031974999999999996	0.034275	0.03075	0.0344	0.032425	0.034050000000000004	0.033400000000000006	0.034050000000000004	0.033375	0.03375	0.032375	0.03395	0.031675	0.0304	0.034825	0.03115	0.035025	0.033925000000000004	0.034	0.033225	0.034350000000000006	0.03245	0.034775	0.032575	0.033175	0.033900000000000007	0.0344	0.0337	0.032125	0.033375	0.034575	0.032725	0.03425	0.032375	0.0337	0.030175000000000004	0.0322	0.0332	0.033650000000000006	0.033725	0.030875000000000003	0.0342	0.031100000000000003	0.034425000000000004	0.031175000000000005	0.033325	0.03145	0.0346	0.0303	0.032925	0.034	0.032525	0.0344	0.0315	0.030625000000000003	0.0323	0.034050000000000004	0.03345	0.032225	0.034499999999999996	0.033100000000000004	0.033775	0.032150000000000005	0.0335	0.033875	0.034175000000000004	0.034625	0.033775	0.031650000000000005	0.031	0.03375	0.032975	0.031775	0.033375	0.03195	0.031575	0.03445	0.034375	0.03275	0.034425000000000004	0.031125000000000003	0.031100000000000003	0.034025	0.032600000000000004	0.033075	0.032175	0.032175	0.033600000000000005	0.032725	0.030975000000000003	0.03045	0.033525	0.033675000000000004	0.033325	0.032650000000000005	0.0315	0.031225000000000003	0.03355	0.03445	0.03135	0.032925	0.033800000000000004	0.033400000000000006	0.03325	0.031474999999999996	0.032975	0.0332	0.034025	0.034875	0.034525	0.032725	0.033150000000000006	0.032875	0.0333	0.031775	0.033275	0.030125000000000002	0.0302	0.0344	0.032	0.034100000000000005	0.03465	0.033675000000000004	0.032525	0.032100000000000004	0.032525	0.032675	0.034275	0.03305	0.033775	0.031625	0.03465	0.033775	0.031325	0.033525	0.03325	0.031175000000000005	0.032325	0.0337	0.031900000000000005	0.0335	0.033375	0.033150000000000006	0.03375	0.034875	0.034275	0.034525	0.03205	0.03355	0.031825	0.034925000000000005	0.032850000000000004	0.032150000000000005	0.033600000000000005	0.033475	0.034275	0.031400000000000004	0.0327	0.032350000000000004	0.03295	0.033775	0.033775	0.034050000000000004	0.03415000000000001	0.0316	0.033350000000000005	0.033075	0.0325	0.03375	0.0342	0.033775	0.03325	0.034775	0.0347	0.032825	0.032375	0.033275	0.034	0.033575	0.032150000000000005	0.034875	0.031474999999999996	0.033325	0.032900000000000006	0.033125	0.031	0.03485	0.033400000000000006	0.0347	0.032650000000000005	0.033825	0.033650000000000006	0.0346	0.032125	0.0335	0.03485	0.03395	0.031175000000000005	0.034175000000000004	0.032625	0.033375	0.033	0.032525	0.032625	0.032525	0.032825	0.0313	0.033725	0.033225	0.03345	0.03145	0.033975	0.033125	0.03345	0.034350000000000006	0.034425000000000004	0.034100000000000005	0.033775	0.03495	0.030950000000000002	0.031625	0.032075	0.0342	0.030525000000000004	0.0348	0.034125	0.03075	0.032150000000000005	0.03465	0.032925	0.031650000000000005	0.03295	0.030425000000000004	0.0318	0.033625	0.034499999999999996	0.030825000000000005	0.0349	0.033625	0.0348	0.033275	0.0342	0.03395	0.03415000000000001	0.033800000000000004	0.034125	0.033575	0.033150000000000006	0.033825	0.030525000000000004	0.032825	0.03225	0.0325	0.033350000000000005	0.032975	0.034350000000000006	0.03455	0.03445	0.033525	0.030575000000000005	0.033850000000000005	0.033825	0.031650000000000005	0.0348	0.032275	0.034025	0.032850000000000004	0.034775	0.030225000000000002	0.03415000000000001	0.034749999999999996	0.031474999999999996	0.034475	0.031625	0.0304	0.033175	0.034999999999999996	0.03465	0.031474999999999996	0.032975	0.03255	0.031775	0.033175	0.034625	0.033625	0.03205	0.033650000000000006	0.032875	0.03395	0.031875	0.033825	0.033	0.033675000000000004	0.03145	0.030925000000000005	0.034075	0.03465	0.033175	0.033100000000000004	0.03175	0.0309	0.032725	0.032975	0.034675000000000004	0.033725	0.034075	0.034025	0.033475	0.033	0.035125	0.032725	0.031025000000000004	0.034125	0.033625	0.03505	0.033650000000000006	0.03255	0.034675000000000004	0.033475	0.0362	0.033650000000000006	0.034975	0.032675	0.034775	0.033425	0.0332	0.033625	0.031200000000000002	0.033675000000000004	0.034425000000000004	0.0317	0.03025	0.031325	0.0318	0.033025	0.034275	0.033625	0.03145	0.034375	0.0337	0.03355	0.034525	0.032150000000000005	0.031825	0.03205	0.034675000000000004	0.0322	0.033100000000000004	0.034475	0.031775	0.03455	0.033725	0.031325	0.0335	0.03415000000000001	0.034525	0.03325	0.031875	0.031375	0.034	0.03375	0.032150000000000005	0.031425	0.03205	0.032275	0.03275	0.034025	0.034	0.033350000000000005	0.034050000000000004	0.03075	0.034575	0.034	0.033825	0.032850000000000004	0.03395	0.034350000000000006	0.032025	0.03185	0.033825	0.03455	0.03495	0.033825	0.034725	0.034	0.030425000000000004	0.03245	0.032100000000000004	0.0337	0.033175	0.0347	0.033900000000000007	0.034300000000000004	0.034525	0.031875	0.03375	0.031025000000000004	0.034225	0.033725	0.0344	0.031625	0.03455	0.033	0.032100000000000004	0.033475	0.0337	0.03065	0.034075	0.032850000000000004	0.0309	0.032600000000000004	0.034075	0.034025	0.034100000000000005	0.033350000000000005	0.03075	0.03455	0.034825	0.034050000000000004	0.034175000000000004	0.033825	0.032975	0.033525	0.031225000000000003	0.03075	0.030925000000000005	0.033650000000000006	0.030950000000000002	0.034749999999999996	0.03425	0.03375	0.032325	0.032850000000000004	0.034325	0.033225	0.03375	0.033350000000000005	0.031525	0.03105	0.034725	0.03345	0.034275	0.030825000000000005	0.032925	0.032475	0.032375	0.034575	0.033100000000000004	0.032400000000000005	0.034225	0.030100000000000002	0.032775	0.031575	0.031650000000000005	0.034525	0.031650000000000005	0.032725	0.033925000000000004	0.034275	0.03485	0.032150000000000005	0.034475	0.031200000000000002	0.031775	0.034575	0.0335	0.03355	0.031025000000000004	0.031175000000000005	0.032575	0.032975	0.032725	0.031650000000000005	0.0342	0.0307	0.03175	0.03395	0.031200000000000002	0.033875	0.034350000000000006	0.032875	0.033375	0.03375	0.03225	0.030425000000000004	0.03305	0.030575000000000005	0.033875
